Stance,Name,FighterID,Country,WT Class,Team,DOB,Nickname,ReachInches,WeightPounds,HeightInches
Orthodox,Leon Shahbazyan,4423215/leon-shahbazyan,USA,Welterweight,,1995-11-18,,74.5,170.0,76.0
,Sanan Shahbudagov,3961804/sanan-shahbudagov,,,,,,,,
,Ashot Shahinyan,2966180/ashot-shahinyan,,,,,,,,
,Syed Shahir,3084132/syed-shahir,Malaysia,,,1990-03-07,,,,
,Daud Shaikhaev,4359671/daud-shaikhaev,Russia,Lightweight,,,,,,
,Alex Shain,4899134/alex-shain,Israel,,,,,,,
,Don Shainis,4893607/don-shainis,USA,,,,,,,
,Levan Shaishmelashvili,4576793/levan-shaishmelashvili,,,,,,,,
,Magomed Shakhbanov,3918898/magomed-shakhbanov,Russia,,,,,,,
,Murad Shakhbanov,4423286/murad-shakhbanov,Russia,,,,,,,
,Shamil Shakhbiev,3903377/shamil-shakhbiev,,,,,,,,
,Anzor Shakhmurzaev,4712339/anzor-shakhmurzaev,Russia,,,,,,,
,Nuri Shakir,2354260/nuri-shakir,,,,,,,,
Orthodox,Liliya Shakirova,4698871/liliya-shakirova,Uzbekistan,Women's Flyweight,Old School MMA,1991-10-24,,65.0,126.0,64.0
,Sean Shakour,2615054/sean-shakour,,Bantamweight,,,,,,
,Andrei Shalavai,3095083/andrei-shalavai,,,,,,,,
,Viktoriya Shalimova,4575880/viktoriya-shalimova,,,,,,,,
,Abdul Shaliqhi,4413536/abdul-shaliqhi,,,,,,,,
,Rory Shallcross,3094191/rory-shallcross,,,,,,,,
,Evgeny Shalomaev,4682555/evgeny-shalomaev,,,,,,,,
Orthodox,Kamal Shalorus,2502043/kamal-shalorus,Iran,Lightweight,American Combat Association,1972-08-27,Prince of Persia,68.0,,
,Erkka Shalstrom,2557050/erkka-shalstrom,,Heavyweight,,,,,,
,Arbi Shamaev,3162131/arbi-shamaev,,,,,,,,
,Shanati Shamaiti,4895395/shanati-shamaiti,China,Featherweight,,,,,,
,Diego Shamatava,4690508/diego-shamatava,Georgia,,,,,,,
,Dalgat Shamatov,4714327/dalgat-shamatov,Russia,,,,,,155.0,69.0
,Shahbulat Shamhalaev,2966183/shahbulat-shamhalaev,Russia,Featherweight,,1983-08-27,,,,
,Ruslan Shamilov,4415039/ruslan-shamilov,Russia,,,,,,,
,Bairam Shammadov,3099043/bairam-shammadov,,,,,,,,
Orthodox,Frank Shamrock,2431343/frank-shamrock,USA,Catch Weight,,1972-12-08,,,,
Orthodox,Ken Shamrock,2335653/ken-shamrock,USA,Heavyweight,Lion's Den,1964-02-11,The World's Most Dangerous Man,72.5,,
,Robbie Shamrock,3153200/robbie-shamrock,,,,,,,,
,Shabati Shanati,4893556/shabati-shanati,China,,,,,,,
,Nick Shandry,2555309/nick-shandry,,Light Heavyweight,,,,,,
,TC Shane,3039192/tc-shane,,,,,,,,
,Reese Shaner,2556901/reese-shaner,,Light Heavyweight,,,,,,
,Juliano Shanghai,4688519/juliano-shanghai,Brazil,,,,,,,
,Kantharaj Shankar Agasa,4831994/kantharaj-shankar-agasa,India,,,,,,145.0,64.0
,Luke Shanks,4629027/luke-shanks,England,Flyweight,Higher Level Martial Arts,1995-04-25,,68.0,125.0,65.0
,Liam Shannon,3035038/liam-shannon,,,,,,,,
,Andre Shaolin,3162023/andre-shaolin,,,,,,,,
,Urudzha Shapilov,2999767/urudzha-shapilov,Ukraine,,,,,,,
,Sam Shapiro,2972889/sam-shapiro,,Flyweight,,,,,,
,Aleksey Shapovalov,3111940/aleksey-shapovalov,,,,,,,,
,Bagautdin Sharaputdinov,3096540/bagautdin-sharaputdinov,,,,,,,,
,Albert Shardanov,4344694/albert-shardanov,,,,,,,,
,Ahmed Sharf,4249245/ahmed-sharf,,,,,,,,
,Danial Sharifi,3093351/danial-sharifi,,,,,,,,
,Bashir Sharipov,4364800/bashir-sharipov,Russia,,,,,,,
,Farkhad Sharipov,2555654/farkhad-sharipov,USA,Bantamweight,,1984-04-18,,,,
,Nasim Sharipov,4415093/nasim-sharipov,,,,,,,,
,Monika Sharma,4026434/monika-sharma,,,,,,,,
,Sascha Sharma,4032847/sascha-sharma,India,,,1987-05-18,,,,
,Jason Sharp,2504961/jason-sharp,,,,,,,,
,John Sharp,2594355/john-sharp,,,,,,,,
,John Sharp,2964654/john-sharp,,,,,,,,
,Steve Sharp,2590003/steve-sharp,USA,,,,,,,
,Ty Sharp,4252431/ty-sharp,USA,,,,,,,
,Wesley Sharp,4231381/wesley-sharp,,,,1971-10-11,,,,
,DeMarcus Sharpe,4082445/demarcus-sharpe,,,,,,,,
,Joshua Sharpless,4251491/joshua-sharpless,,,,,,,,
,Michael Sharpneck,3153258/michael-sharpneck,,,,,,,,
,Magomed Sharudinov,4063096/magomed-sharudinov,Russia,,,,,,,
,Talgat Shatmanov,4894743/talgat-shatmanov,Kyrgyzstan,,,,,,,
,Talgat Shatmatov,4565681/talgat-shatmatov,Kyrgyzstan,,,,,,,
,Josh Shaw,4879538/josh-shaw,USA,,,,,,,
,Matt Shaw,3074721/matt-shaw,,,,1977-07-16,,,,
,Steve Shaw,3041293/steve-shaw,,,,,,,,
,Steven Shaw,3101075/steven-shaw,,,,,,,,
,Zach Shaw,4701829/zach-shaw,,,,,,,,
,Zack Shaw,4684820/zack-shaw,,,,1989-12-04,,,,
,Ray Shawdee,3089323/ray-shawdee,,,,,,,,
,Almog Shay,4894476/almog-shay,,,,,,,,
,Moustafa Shayakhmetov,4296570/moustafa-shayakhmetov,,,,,,,,
,Valeriy Shcherbakov,4299559/valeriy-shcherbakov,,,,,,,,
,Ryan Shea,3058419/ryan-shea,,,,,,,,
,Misty Shearer,2970383/misty-shearer,,Women's Bantamweight,,,,,,
,Blake Shearing,4034873/blake-shearing,,,,,,,,
,Lee Shearwood,2967090/lee-shearwood,,,,,,,,
,Dylan Sheehan,4396367/dylan-sheehan,,,,,,,,
,James Sheehan,4379868/james-sheehan,,,,,,,,
,Lindsay Sheehan,3098623/lindsay-sheehan,,Middleweight,,,,,,
,Zlata Sheftor,4711719/zlata-sheftor,Russia,,,1987-08-06,,,135.0,62.0
,Damion Shehan,4393213/damion-shehan,,,,,,,,
,Oleg Shehovtsov,4336345/oleg-shehovtsov,Russia,,,,,,,
,John Michael Sheil,4054610/john-michael-sheil,Ireland,,,,,,,
,Jamie Sheldon,2969671/jamie-sheldon,,Heavyweight,,,,,,
,Reed Shelger,3153161/reed-shelger,,,,,,,,
,Ryan Shell,3947668/ryan-shell,,,,,,,,
,Sarah Shell,4689798/sarah-shell,USA,Strawweight,,1987-12-21,TNT,,115.0,67.0
,Maxwell Shellabarger,3001942/maxwell-shellabarger,,,,,,,,
,Zack Shelley,4357613/zack-shelley,,,,,,,,
,Brandon Shelton,2503669/brandon-shelton,,Bantamweight,,,,,,
,Cody Shelton,4878456/cody-shelton,USA,Featherweight,,,,,,
,Dwayne Shelton,2381676/dwayne-shelton,,,,,,,,
Orthodox,Eric Shelton,3122041/eric-shelton,USA,Flyweight,Rodrigo Pinheiro BJJ,1991-02-02,Showtime,68.0,125.0,66.0
,Issac Shelton,4807974/issac-shelton,USA,,,1988-07-13,,,145.0,68.0
,Jake Shelton,3138887/jake-shelton,,,,,,,,
,Maurice Shelton,3032165/maurice-shelton,,,,,,,,
,Travis Shelton,3821552/travis-shelton,,,,,,,,
,Alexandr Sheludchenko,3962598/alexandr-sheludchenko,Russia,,,,,,,
,Vladimir Shemarov,2554744/vladimir-shemarov,,,,,,,,
,Sergey Shemetov,2431329/sergey-shemetov,,,,1983-12-14,,,,
,Vitaly Shemetov,4231745/vitaly-shemetov,Russia,,,,,,205.0,74.0
,Albert Shen,3952889/albert-shen,,,,,,,,
,Christopher Shen,4076202/christopher-shen,,,,,,,,
,Dan Shenk,2557513/dan-shenk,,Middleweight,,,,,,
,Brent Shepard,2500637/brent-shepard,,Welterweight,,,,,,
,Brian Shepard,3032952/brian-shepard,,,,,,,,
,Mike Shepard,3138881/mike-shepard,,,,,,,,
,Bryce Shepard-Mejia,3926499/bryce-shepard-mejia,USA,,,,,,,
,David Shepherd,2512968/david-shepherd,,Featherweight,,,,,,
,Jeremy Shepherd,2976050/jeremy-shepherd,,Middleweight,,,,,,
,Jordan Shepherd,3114969/jordan-shepherd,,,,,,,,
,Kirk Shepherd,4030245/kirk-shepherd,England,,,,,,,
,Chad Sheppard,3017028/chad-sheppard,,,,,,,,
,George Sheppard,2558509/george-sheppard,USA,Lightweight,,1988-07-02,,,,
,Matt Sheppard,3961978/matt-sheppard,,,,,,,,
,Yoni Sherbatov,4274897/yoni-sherbatov,Canada,Flyweight,,1988-05-24,,,125.0,62.0
,Elsira Sheree Amstelveen,4682536/elsira-sheree-amstelveen,,,,,,,,
,Rich Sherer,3902962/rich-sherer,,,,,,,,
,Hayden Sheridan,4385255/hayden-sheridan,England,,,,,,,
,Martin Sheridan,3090605/martin-sheridan,Ireland,,,,The Silencer,,,
,Rachel Sheridan,3028056/rachel-sheridan,,,,,,,,
,Shakhban Sherifov,3156666/shakhban-sherifov,Russia,,,,,,,
,Telman Sherifov,3087483/telman-sherifov,,,,,,,,
Orthodox,Sean Sherk,2335678/sean-sherk,USA,Lightweight,Minnesota Martial Arts Academy,1973-08-05,The Muscle Shark,67.0,,
,Chad Sherman,2613522/chad-sherman,,Welterweight,,,,,,
Orthodox,Chase Sherman,3952937/chase-sherman,USA,Heavyweight,Jackson-Wink MMA,1989-11-16,The Vanilla Gorilla,78.0,256.0,76.0
,Travis Sherman,2553880/travis-sherman,,Bantamweight,,,,,,
,Hayden Sherriff,4905291/hayden-sherriff,England,,,,,,,
,Shawn Sherril,3097230/shawn-sherril,,,,,,,,
,Cody Sherwood,4077480/cody-sherwood,,,,,,,,
,Malissa Sherwood,2976052/malissa-sherwood,,Women's Bantamweight,,,,,,
,Dmitriy Shestakov,4253202/dmitriy-shestakov,Russia,,,,,,,
,Ayat Shetizadyan,4401186/ayat-shetizadyan,,,,,,,,
Southpaw,Antonina Shevchenko,4339152/antonina-shevchenko,Kyrgyzstan,Women's Flyweight,Tiger Muay Thai,1984-11-20,La Pantera,67.0,125.0,68.0
Southpaw,Valentina Shevchenko,2554705/valentina-shevchenko,Kyrgyzstan,Women's Flyweight,Tiger Muay Thai,1988-03-07,Bullet,66.5,124.0,65.0
,Alexandre Shevtsov,3077833/alexandre-shevtsov,,,,,,,,
,Konner Shewmaker,4816036/konner-shewmaker,USA,,,,,,135.0,68.0
,Xiaoyu Shi,4389083/xiaoyu-shi,China,,,,,,135.0,68.0
,Hiroshi Shiba,3996983/hiroshi-shiba,,,,,,,,
Orthodox,Katsuyori Shibata,2354277/katsuyori-shibata,,Middleweight,,1979-11-17,The Mad Dog Wrestler,,,
,Yuya Shibata,2950983/yuya-shibata,Japan,,,1992-05-13,,,,
,Shoma Shibisai,3088860/shoma-shibisai,,,,,,,,
,Osami Shibuya,2354133/osami-shibuya,,,,1976-01-07,,,,
,Riku Shibuya,4289273/riku-shibuya,Japan,Strawweight,,1985-04-04,,,,
,Miki Shida,2553874/miki-shida,,Featherweight,,,,,,
,Murad Shidov,3895811/murad-shidov,Russia,,,,,,,
Orthodox,Claressa Shields,4708687/claressa-shields,USA,Women's Lightweight,Jackson-Wink MMA,1995-03-17,T-Rex,68.0,155.0,68.0
,Faye Shields,4257780/faye-shields,,,,,,,,
Orthodox,Jake Shields,2486937/jake-shields,USA,Welterweight,Cesar Gracie Jiu-Jitsu,1979-01-09,,72.0,170.0,72.0
,Jonny Shiels,3035037/jonny-shiels,,,,,,,,
,Kyle Shiely,2999438/kyle-shiely,,,,,,,,
,Russell Shiflett,3039666/russell-shiflett,,,,,,,,
,Baba Shigeyasu,2558164/baba-shigeyasu,,Featherweight,,,,,,
Orthodox,Henrique Shiguemoto,3896920/henrique-shiguemoto,Brazil,Middleweight,Fight Move Academy,1989-06-22,,72.0,185.0,71.0
,Henrique Shiguemoto,4082615/henrique-shiguemoto,,,,,,,,
,Tsutomu Shiiki,2555420/tsutomu-shiiki,,Featherweight,,,,,,
,Timur Shikhmagomedov,3094258/timur-shikhmagomedov,Russia,,,,,,,
,Magomed Shikshabekov,2980865/magomed-shikshabekov,Russia,,,,,,,
,Koji Shikuwa,4566368/koji-shikuwa,Japan,,,1991-08-02,,,,
,Sergey Shilov,4062323/sergey-shilov,,,,,,,,
,Yoon Jae Shim,4843073/yoon-jae-shim,Korea,,,,,,265.0,74.0
,Chikara Shimabukuro,4215181/chikara-shimabukuro,,,,,,,,
,Yuji Shimada,2594157/yuji-shimada,,,,,,,,
,Nobuyuki Shimakawa,4059075/nobuyuki-shimakawa,Japan,,,,,,,
,Akira Shimazu,3019125/akira-shimazu,,Bantamweight,,,,,,
,Kota Shimioshi,4816003/kota-shimioshi,Japan,,,1987-06-26,,,,
,Ai Shimizu,4717746/ai-shimizu,Japan,,,1989-10-24,,,107.0,61.0
,Daiki Shimizu,3164105/daiki-shimizu,Japan,,,1989-05-31,,,,
,Kiyotaka Shimizu,2950963/kiyotaka-shimizu,Japan,,,1984-03-14,,,125.0,62.0
Orthodox,Shunichi Shimizu,3019078/shunichi-shimizu,Japan,Bantamweight,,1985-01-31,,66.0,135.0,66.0
,Toshihiro Shimizu,2951533/toshihiro-shimizu,Japan,Bantamweight,,1987-01-06,Rider Hiro,,135.0,68.0
,Kota Shimoishi,3892395/kota-shimoishi,Japan,,,1987-06-26,,,155.0,66.0
,Yusei Shimokawa,2950987/yusei-shimokawa,,Flyweight,,,,,,
,Natsuki Shimomakise,4348797/natsuki-shimomakise,Japan,,,,,,,
,Dong Woo Shin,4399217/dong-woo-shin,South Korea,,,,,,,
,Noah Shinable,2554929/noah-shinable,,Lightweight,,,,,,
,Yoshinari Shinba,4293197/yoshinari-shinba,Japan,,,,,,,
,Rashi Shinde,4712962/rashi-shinde,India,,,,,,,60.0
,Tyler Shinn,3073387/tyler-shinn,USA,Bantamweight,,1986-08-09,,,,
,Hikaru Shinohara,3077794/hikaru-shinohara,Japan,,,1974-10-09,,,,
,Craig Shintani,4878385/craig-shintani,Canada,,,1991-07-18,,,,
,Ayuma Shioda,2951002/ayuma-shioda,,Flyweight,,,,,,
,Tiago Shiokawa,4346482/tiago-shiokawa,,,,,,,,
,Yu Shiori,3084288/yu-shiori,,,,,,,,
,Keiji Shiozaki,2594168/keiji-shiozaki,,,,,,,,
,Masato Shiozawa,2553089/masato-shiozawa,,Bantamweight,,,,,,
,Mike Shipman,4084363/mike-shipman,England,,,,,,185.0,70.0
,Scott Shipman,2499996/scott-shipman,,Middleweight,,,,,,
,Cody Shipp,2502380/cody-shipp,,Lightweight,,,,,,
Orthodox,Wade Shipp,2951437/wade-shipp,,Heavyweight,Alliance MMA,,The Night,,,
,Raja Shippen,3089312/raja-shippen,USA,,,1986-10-07,,,,
Orthodox,Yuya Shirai,2553020/yuya-shirai,Japan,,,1980-04-02,,,,
,Rikuto Shirakawa,4378414/rikuto-shirakawa,,,,,,,,
,Ilgar Shirifov,4289876/ilgar-shirifov,,,,,,,,
,Dalby Shirley,2593956/dalby-shirley,,,,,,,,
,Eon Shirley,2516121/eon-shirley,,Middleweight,,,,,,
,Pat Shirley,3154033/pat-shirley,,,,,,,,
,Van Shiroma,3163526/van-shiroma,USA,,,,,,,
,Kazuhide Shirota,4378413/kazuhide-shirota,,,,,,,,
,Simon Shirt,3167321/simon-shirt,Canada,,,1988-12-08,,,,
,Hiroaki Shishino,4814781/hiroaki-shishino,Japan,,,1984-12-13,,,,
,Viktor Shishunin,4423020/viktor-shishunin,,,,,,,,
,Craig Shitani,4878387/craig-shitani,Canada,,,1991-07-18,,,,
,Ricky Shivers,2511293/ricky-shivers,USA,Heavyweight,,,,,,
,Wes Shivers,2951438/wes-shivers,,Heavyweight,,,,,,
,Vitali Shkraba,4337528/vitali-shkraba,,,,,,,,
,Dmitriy Shkrabiy,4420266/dmitriy-shkrabiy,,,,,,,,
,Alexander Shlemenko,2511246/alexander-shlemenko,Russia,,Rusfighters Sport Club,1984-05-20,Storm,,185.0,71.0
,Alexandr Shmelev,4374870/alexandr-shmelev,,,,,,,,
,Tom Shoaff,3172102/tom-shoaff,USA,Lightweight,,,Your Local Ninja,,,
,John Shockley,2511213/john-shockley,,,,,,,,
Orthodox,Josh Shockley,2555491/josh-shockley,USA,Lightweight,Duneland Vale Tudo,1989-11-15,,74.5,,
Southpaw,Josh Shockman,2512951/josh-shockman,,Middleweight,,,,,,
,Brett Shoenfelt,3153259/brett-shoenfelt,USA,,,1989-07-07,,,,
,Michael Shoffner,3026116/michael-shoffner,Mexico,,,,,,,
Orthodox,Akira Shoji,2354085/akira-shoji,,Open Weight,,1974-01-31,,,,
,Yuki Shojo,2950962/yuki-shojo,,,,1980-12-12,,,,
,Artem Shokalo,3995909/artem-shokalo,,,,,,,,
,Mukhammedali Shokirov,4299564/mukhammedali-shokirov,,,,,,,,
Orthodox,Liudvik Sholinian,4570597/liudvik-sholinian,Ukraine,Bantamweight,Aurum Sport Club,1990-01-20,Palmeyros,71.0,135.0,70.0
,Vardan Sholinian,3944365/vardan-sholinian,USA,,Glendale Fighting Club,,,,,
,Murrey Sholtey,2558554/murrey-sholtey,,Welterweight,,,,,,
,Somar Shomatov,4042102/somar-shomatov,,,,,,,,
,Alexey Shopin,4325602/alexey-shopin,,,,1987-10-16,,,,
,Shannon Shord,4324467/shannon-shord,,,,,,,,
Orthodox,Jack Shore,4319793/jack-shore,Wales,Bantamweight,Shore Mixed Martial Arts Centre of Excellence,1995-02-06,Tank,71.0,136.0,68.0
,Jon Shores,3032027/jon-shores,,,,,,,,
,Derek Shorey,3975714/derek-shorey,,,,,,,,
,Matt Shorey,3074843/matt-shorey,,,,,,,,
,Eric Short,4324463/eric-short,,,,,,,,
,Jake Short,2488473/jake-short,,,,,,,,
,Dave Shortby,3047427/dave-shortby,,,,,,,,
,Brad Shortland,4617939/brad-shortland,,,,,,,,
,Daniel Shortman,4065629/daniel-shortman,,,,,,,,
,Adam Shortz,3031565/adam-shortz,,,,,,,,
,Carmel Ben Shoshan,4396795/carmel-ben-shoshan,,,,,,,,
,Avtandil Shoshiashvili,3046955/avtandil-shoshiashvili,,,,,,,,
,Rasul Shovhalov,3083668/rasul-shovhalov,Russia,,,1990-06-30,,,,
,Landon Showalter,2500888/landon-showalter,,Middleweight,,,,,,
,Valeri Shpak,4348598/valeri-shpak,Belarus,,,,,,,
,Lior Shporen,3119816/lior-shporen,,,,,,,,
,Andrei Shpota,3077992/andrei-shpota,,,,,,,,
,Miles Shrake,3060908/miles-shrake,,,,,,,,
,Zoie Shreiweis,3902695/zoie-shreiweis,,,,,,,,
,Jenny Shriver,4073944/jenny-shriver,,,,,,,,
,Phillip Shriver,4816059/phillip-shriver,USA,,,1975-11-10,,,,
,Jacob Shropshire,4896486/jacob-shropshire,USA,Bantamweight,,,,,,
,Yuriy Shtembulyak,3925255/yuriy-shtembulyak,,,,,,,,
,Maxim Shtepenko,4291176/maxim-shtepenko,,,,,,,,
,Bair Shtepin,4691012/bair-shtepin,Russia,,,,,,141.0,68.0
Orthodox,Ivan Shtyrkov,4070660/ivan-shtyrkov,Russia,Light Heavyweight,,1988-09-06,Ural Hulk,74.0,205.0,72.0
,Ma Shuang,4893033/ma-shuang,,,,,,,,
,Dmitry Shubinsky,4888693/dmitry-shubinsky,Russia,,,,,,,
Orthodox,Brandon Shuey,2553083/brandon-shuey,,Bantamweight,,,,,,
,Codie Shuffield,3166121/codie-shuffield,,,,,,,,
,Adam Shugart,4686046/adam-shugart,USA,Heavyweight,,,,,,
,Andre Shuler,3102264/andre-shuler,,Lightweight,,,,,,
,Alexey Shuliak,4878598/alexey-shuliak,Ukraine,,,,,,,
,Chris Shumake,3077998/chris-shumake,,,,,,,,
,Vladimir Shumanov,2558861/vladimir-shumanov,,Light Heavyweight,,,,,,
,Valentin Shumejko,4883809/valentin-shumejko,,,,,,,,
,Dmitry Shumilov,4382042/dmitry-shumilov,,,,,,,,
,Sharamazan Shupanov,4294883/sharamazan-shupanov,Russia,Bantamweight,,,,,145.0,68.0
,Alexey Shurkevich,4884788/alexey-shurkevich,Russia,Welterweight,,1992-04-30,,,171.0,72.0
,Yuri Shurov,3094529/yuri-shurov,,,,,,,,
,Blaine Shutt,4671252/blaine-shutt,USA,Bantamweight,,1992-04-27,The Shuttdown,71.0,135.0,67.0
,Will Shutt,2501546/will-shutt,USA,,,1985-01-21,,,145.0,68.0
,Julian Shuttleworth,4010698/julian-shuttleworth,,,,,,,,
,David Shvelidze,2553601/david-shvelidze,,,,,,,,
,Maxim Shvets,4070440/maxim-shvets,Ukraine,,,1993-09-05,,,170.0,73.0
,Ingrid Shwartz,4064996/ingrid-shwartz,Brazil,,,,,,,
,Aaron Shymr,3087452/aaron-shymr,,,,,,,,
,Svajunas Siacuila,3115757/svajunas-siacuila,,,,,,,,
,Tomas Siaucila,3121059/tomas-siaucila,,,,,,,,
,Evgeny Sibirskiy-Manko,4896578/evgeny-sibirskiy-manko,Belarus,Featherweight,,,,,,
,Khon Sichan,4831997/khon-sichan,Cambodia,Flyweight,,,,,125.0,64.0
Orthodox,Sam Sicilia,2960675/sam-sicilia,USA,Featherweight,Sikjitsu,1986-02-01,,67.0,145.0,68.0
,Morgan Sickinger,3077976/morgan-sickinger,USA,Featherweight,,1985-07-10,The Captain,,145.0,68.0
,Andy Sidaminou,3734511/andy-sidaminou,,,,,,,,
,Tyler Sidders,4751659/tyler-sidders,,,,,,,,
,Chamber Siddique,4713462/chamber-siddique,USA,,,1993-04-06,,,,
,Inayatullah Siddique,4581349/inayatullah-siddique,USA,,,1993-04-06,,,182.0,71.0
,Kiril Sidelnikov,2951439/kiril-sidelnikov,,,,,,,,
,Kirill Sidelnikov,2558131/kirill-sidelnikov,Russia,,,1988-08-17,,,264.0,71.0
,Banjougou Sidibe,4425001/banjougou-sidibe,,,,,,,,
,Ousmane Sidibe,3093563/ousmane-sidibe,,,,,,,,
,Jacob Sidic,3163591/jacob-sidic,,,,,,,,
,Jimmy Sidoni,2553071/jimmy-sidoni,,,,,,,,
,Alexey Sidorenko,4227329/alexey-sidorenko,,Light Heavyweight,,,,,205.0,71.0
,Artiom Sidorenko,4364236/artiom-sidorenko,,,,,,,,
,Vyacheslav Sidorov,4713384/vyacheslav-sidorov,,Bantamweight,,,,,,
,Maicon Sidrac,4687110/maicon-sidrac,Brazil,Light Heavyweight,,,,,,
,Nelson Siegert,3103804/nelson-siegert,,,,,,,,
,Jeremiah Sierra,4877938/jeremiah-sierra,USA,,,,,,,
,Michael Sierra,3041145/michael-sierra,,,,,,,,
,Lee Siersma,4573189/lee-siersma,USA,,,,,,,
,Steeve Sifflet,4206378/steeve-sifflet,,,,,,,,
,Charisa Sigala,4701026/charisa-sigala,USA,Women's Flyweight,Millennia MMA,,,,125.0,64.0
,Jesus Sigala,4341645/jesus-sigala,Mexico,,,,,,,
,Stacey Sigala,4287765/stacey-sigala,,,,,,,,
,Dennis Siggins,4193817/dennis-siggins,,,,,,,,
,Sal Signorino,3039876/sal-signorino,,,,,,,,
,Kongfah Signwacha,4404815/kongfah-signwacha,,,,,,,,
,Eeva Siiskonen,3157946/eeva-siiskonen,Finland,,MMA Imatra,1982-05-27,,,135.0,66.0
,Vlado Sikic,4218587/vlado-sikic,Croatia,,Main Gym,1990-03-10,Sunshine,,,
,Marek Sikora,3103188/marek-sikora,,,,,,,,
,Roman Silagadze,4231934/roman-silagadze,,,,,,,,
,Tim Silagi,4591013/tim-silagi,USA,,,,,,,
,Mikael Silander,3044661/mikael-silander,Finland,,,1985-09-12,,,125.0,66.0
,Zuli Silawanto,2969813/zuli-silawanto,,,,,,,,
,Roy Silbert,2593951/roy-silbert,,,,,,,,
,Szilvester Silbont,2560757/szilvester-silbont,,Light Heavyweight,,,,,,
,Jack Siler,4688602/jack-siler,,,,,,,,
Orthodox,Steven Siler,2553049/steven-siler,USA,Featherweight,FactoryX Muay Thai,1987-02-15,Super,70.0,145.0,70.0
,Dennys Siliezar,4289219/dennys-siliezar,EL SALVADOR,,,,,,,
Orthodox,Siala-Mou Siliga,2501239/siala-mou-siliga,USA,,Aguirre's Fighting System,1970-10-08,Mighty Mo,,,
,Bruno Sill,3088838/bruno-sill,,Middleweight,,,,,,
,Hanna Sillen,2512076/hanna-sillen,,,,,,,,
,Xavier Siller,3509229/xavier-siller,USA,,,1994-06-06,,,,
,Jeromie Sills,2556580/jeromie-sills,,Middleweight,,,,,,
,Dmitry Silnyagin,3734396/dmitry-silnyagin,,,,,,,,
,Adriano Silva,3028853/adriano-silva,,,,,,,,
,Afranio Silva,2996761/afranio-silva,,,,,,,,
,Alberto Silva,4069011/alberto-silva,,,,,,,,
,Aldo Silva,4022894/aldo-silva,Brazil,,,,,,,
,Alessandra Silva,3024392/alessandra-silva,,,,,,,,
,Alex Silva,3032175/alex-silva,,,,,,,,
,Alex Silva,4287237/alex-silva,Brazil,Flyweight,Evolve MMA,1982-10-10,Little Rock,,125.0,64.0
,Alexandre Silva,4565902/alexandre-silva,Brazil,,,1994-07-25,,,,
,Allen Gabriel Silva,4325636/allen-gabriel-silva,Brazil,,,,,,,
Southpaw,Anderson Silva,2335447/anderson-silva,Brazil,Middleweight,Team Nogueira,1975-04-14,The Spider,77.0,185.0,74.0
,Anderson Silva,3028739/anderson-silva,Brazil,Heavyweight,Team Nogueira,1986-08-29,Braddock,,252.0,75.0
,Anderson Silva,3154729/anderson-silva,Brazil,,,,Magrao,,,
,Andre Silva,3153352/andre-silva,,,,,,,,
Orthodox,Antonio Silva,2493018/antonio-silva,Brazil,Heavyweight,Team Nogueira,1979-09-14,Bigfoot,80.0,265.0,76.0
,Antonio Silva,3154006/antonio-silva,,,,,,,,
,Arielson Silva,2966235/arielson-silva,Brazil,,,,,,,
,Arivaldo Lima Silva,3092380/arivaldo-lima-silva,,,,,,,,
Orthodox,Assuerio Silva,2335876/assuerio-silva,Brazil,,,1974-06-18,,,,
,Beto Silva,3020388/beto-silva,,,,,,,,
,Brent Silva,3028087/brent-silva,,,,,,,,
,Bruno Silva,3020386/bruno-silva,Portugal,,,,,,,
Orthodox,Bruno Silva,3895544/bruno-silva,Brazil,Flyweight,Fight Ready,1990-03-16,Bulldog,65.0,126.0,64.0
,Bruno Silva,4205100/bruno-silva,Brazil,,,1990-03-16,,,,
,Bruno Silva,4211840/bruno-silva,Brazil,,,1990-03-16,,,,
Orthodox,Bruno Silva,4333158/bruno-silva,Brazil,Middleweight,Evolucao Thai,1989-07-13,Blindado,74.0,186.0,72.0
,Buffalo Silva,3087047/buffalo-silva,,,,,,,,
,Caique Silva,4574100/caique-silva,Brazil,,,,,,,
,Cameron Silva,3084432/cameron-silva,,,,,,,,
,Carlao Silva,4420509/carlao-silva,Brazil,Lightweight,Nova Uniao ,1993-09-09,Carlao,,155.0,71.0
,Carlos Alberto Silva,4393845/carlos-alberto-silva,,,,,,,,
,Caroline Silva,4200847/caroline-silva,Brazil,,,1994-06-22,Miss Barbie,,,
,Cemir Silva,3092538/cemir-silva,,,,1984-04-01,,,,
,Chris Silva,2558561/chris-silva,,Welterweight,,,,,,
Southpaw,Claudio Silva,3085303/claudio-silva,Brazil,Welterweight,London Shootfighters,1982-09-06,Hannibal,71.0,170.0,71.0
,Clesio Silva,4411892/clesio-silva,Brazil,Bantamweight,,1996-02-28,,,,
,Cleverson Silva,4325634/cleverson-silva,Brazil,Bantamweight,Nova Uniao ,,Carrilho,,135.0,67.0
,Daniel Silva,3896957/daniel-silva,Brazil,,,,,,,
,Danilo Silva,3087843/danilo-silva,,,,,,,,
,Danny Silva,4702589/danny-silva,USA,,,,,,145.0,71.0
,David Silva,2558094/david-silva,,Featherweight,,,,,,
